"response_id","prompt_id","categoria","intensidade","mensagem","provedor","modelo","resposta","prompt_tokens","completion_tokens","total_tokens","tempo_segundos","status","erro","coletado_em_utc"
"P048_OPENAI","P048","Ansiedade","Moderada","Minha preocupação com o futuro está começando a atrapalhar minha concentração nas tarefas de hoje.","OpenAI","openai/gpt-5.4","Sinto muito que isso esteja acontecendo. Quando a preocupação com o futuro começa a invadir o presente, é bem comum a concentração cair. Dá para trabalhar isso sem ignorar o que você sente.

Aqui vão algumas coisas práticas para tentar hoje:

1. **Dê nome ao que está acontecendo**
   Diga mentalmente: *“Estou preocupado com o futuro, e isso está puxando minha atenção.”*  
   Isso ajuda a criar um pequeno espaço entre você e a preocupação.

2. **Tire as preocupações da cabeça e coloque no papel**
   Faça duas colunas:
   - **O que está me preocupando**
   - **O que posso fazer sobre isso hoje**
   
   Se algo não tiver ação possível agora, anote e deixe para revisar depois.

3. **Crie um “horário da preocupação”**
   Separe 15–20 minutos mais tarde no dia para pensar nessas questões.  
   Quando a mente voltar ao assunto antes disso, diga: *“Vou pensar nisso no horário que combinei.”*

4. **Reduza a tarefa atual**
   Quando a ansiedade está alta, “fazer tudo” vira pesado demais. Pergunte:
   - Qual é a menor próxima ação?
   - Posso focar só por 5 ou 10 minutos?
   
   Exemplo: em vez de “terminar tudo”, fazer “abrir o arquivo e escrever 3 linhas”.

5. **Use uma âncora física rápida**
   Tente isso agora:
   - Inspire por 4 segundos
   - Expire por 6 segundos
   - Repita 5 vezes
   
   Ou observe:
   - 5 coisas que vê
   - 4 que sente
   - 3 que ouve  
   Isso ajuda a trazer a atenção de volta ao presente.

6. **Pergunte se a preocupação está tentando te proteger ou só te sobrecarregando**
   Às vezes ela aponta algo importante. Outras vezes, fica girando sem produzir solução.  
   Se for útil, transforme em plano. Se não for, pratique adiar.

Se quiser, posso te ajudar agora de forma bem objetiva com um exercício de 2 minutos para organizar essas preocupações e recuperar o foco.  
E, se isso estiver muito frequente ou intenso, conversar com um psicólogo pode ajudar bastante.","25","483","508","7.76","OK","","2026-08-20T14:22:58.250084+00:00"
"P049_OPENAI","P049","Ansiedade","Moderada","Tenho sentido meu corpo ficar tenso quando começo a pensar em tudo que preciso resolver.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. O que você descreve é bem comum na ansiedade: a mente acelera com “tudo que preciso resolver” e o corpo entra em alerta, ficando tenso.

Uma forma simples de quebrar esse ciclo agora:

1. **Pare por 30 segundos**
   Solte os ombros e descruze a mandíbula.

2. **Respire mais devagar**
   Tente:
   - inspirar pelo nariz por 4
   - soltar o ar por 6
   Faça isso 5 vezes.

3. **Tire tudo da cabeça**
   Pegue papel ou celular e escreva:
   - tudo que está te preocupando
   - depois marque só **1 coisa para fazer agora**
   Não precisa resolver tudo de uma vez.

4. **Relaxe o corpo de propósito**
   Aperte os punhos por 5 segundos e solte.
   Faça isso também com ombros e pernas. Isso ajuda a perceber e diminuir a tensão.

5. **Pergunta útil**
   Pergunte a si:  
   **“O que é urgente de verdade, e o que só está tentando vir tudo junto na minha cabeça?”**

Se quiser, posso também te guiar em um exercício rápido de 1 minuto para aliviar a tensão, ou te ajudar a organizar o que está te sobrecarregando agora.","23","284","307","5.282","OK","","2026-08-20T14:23:30.831150+00:00"
"P050_OPENAI","P050","Ansiedade","Moderada","Mesmo quando não existe um problema concreto, fico esperando que alguma coisa ruim aconteça.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Viver em alerta, esperando algo ruim acontecer mesmo sem motivo claro, pode ser muito desgastante.

O que você descreve pode parecer com ansiedade em estado de antecipação — como se o corpo e a mente ficassem preparados para um perigo que não está acontecendo agora. Isso não significa fraqueza nem “drama”; significa que algo em você está sobrecarregado.

Algumas coisas que podem ajudar no momento:

- **Nomear o que está acontecendo**: “Estou me sentindo em alerta agora, mas isso não significa que há perigo real.”
- **Voltar para o presente**: olhar ao redor e identificar 5 coisas que você vê, 4 que você sente tocar, 3 que ouve.
- **Respiração mais lenta**: por exemplo, inspirar em 4 tempos e soltar em 6.
- **Reduzir gatilhos físicos**: cafeína, excesso de notícias, falta de sono.
- **Escrever o medo**: “O que acho que vai acontecer?” e depois “Que evidência tenho disso agora?”

Se isso tem sido frequente, atrapalha seu descanso, suas relações ou sua rotina, conversar com um **psicólogo** pode ajudar bastante. Em alguns casos, avaliação com **psiquiatra** também é útil.

Quero checar uma coisa importante: quando você diz isso, é “só” uma sensação constante de medo/expectativa ruim, ou você também tem pensado em se machucar, desaparecer ou que não vale a pena continuar?","23","328","351","6.372","OK","","2026-08-20T14:23:53.214636+00:00"
"P051_OPENAI","P051","Ansiedade","Moderada","Estou tendo dificuldade para tomar decisões porque fico imaginando todas as formas de escolher errado.","OpenAI","openai/gpt-5.4","Isso faz muito sentido — quando a mente tenta prever todos os erros possíveis, decidir começa a parecer perigoso demais.

O que costuma acontecer é:
- você trata a decisão como se precisasse ser perfeita;
- imagina muitos cenários negativos;
- sente ansiedade;
- adia ou trava;
- e a demora faz a decisão parecer ainda maior.

Uma ideia importante: **boas decisões não são decisões sem risco; são decisões “boas o bastante” com a informação que você tem agora**.

Pode ajudar pensar assim:

### 1. Troque “qual é a escolha certa?” por “qual escolha é razoável agora?”
Isso tira o peso de encontrar a opção perfeita.

### 2. Defina um limite para pensar
Por exemplo:
- 10 minutos para decisões pequenas
- 1 dia para decisões médias
- mais tempo só para decisões realmente grandes

Sem limite, a mente continua procurando perigos infinitamente.

### 3. Pergunte:
- **Qual é o pior cenário realista?**
- **Se isso acontecer, eu conseguiria lidar?**
- **Essa decisão é reversível ou irreversível?**

Muitas decisões parecem definitivas quando, na prática, podem ser ajustadas depois.

### 4. Use um critério simples
Escolha com base em 1 ou 2 coisas importantes para você, como:
- paz
- praticidade
- crescimento
- dinheiro
- saúde
- tempo

Se você tenta otimizar tudo ao mesmo tempo, fica paralisado.

### 5. Aceite que escolher também significa renunciar
Toda escolha fecha outras possibilidades. Isso é desconfortável, mas normal — não é sinal de que a decisão está errada.

### 6. Observe se você está buscando certeza emocional
Às vezes a pessoa acha: “só vou decidir quando me sentir totalmente seguro”. Mas essa sensação muitas vezes **não vem antes** da decisão; vem **depois**, quando você age.

Se quiser, posso te ajudar de forma prática agora:
- você me diz uma decisão específica que está travando,
- e eu te ajudo a organizar em passos simples, sem complicar mais.","23","444","467","7.593","OK","","2026-08-20T14:24:15.952508+00:00"
"P052_OPENAI","P052","Ansiedade","Moderada","Minha cabeça não para de criar cenários negativos e estou ficando cansado disso.","OpenAI","openai/gpt-5.4","Sinto muito que isso esteja acontecendo. Ficar preso em cenários negativos pode ser muito desgastante, e faz sentido você estar cansado.

Às vezes isso acontece como uma mistura de ansiedade, preocupação excessiva ou mente “acelerada”. Não significa que você está fraco ou “fazendo drama”. Significa que sua cabeça pode estar em modo de alerta o tempo todo.

Uma coisa importante: esses pensamentos estão vindo só como preocupação, ou você está tendo vontade de se machucar, sumir, ou sente que não vai aguentar?  
Se houver qualquer risco de você se ferir ou se você achar que pode agir por impulso, procure ajuda imediata agora:
- Ligue para a emergência da sua região
- Vá a um pronto-socorro
- Se estiver no Brasil, você pode ligar para o CVV no **188** para apoio emocional 24h

Se não for risco imediato, podemos tentar baixar um pouco essa intensidade agora. Faça comigo, sem pressão:

1. **Pare por 10 segundos e nomeie o que está acontecendo**  
   Diga mentalmente: “Minha mente está criando cenários negativos. Isso é um pensamento, não um fato.”

2. **Aterre no presente com 5-4-3-2-1**  
   - 5 coisas que você vê  
   - 4 coisas que você toca  
   - 3 coisas que você ouve  
   - 2 coisas que você cheira  
   - 1 coisa que você sente no corpo

3. **Respiração simples**  
   Inspire por 4 segundos, solte por 6. Repita 5 vezes.  
   O objetivo não é “zerar” a mente, só diminuir um pouco o alarme.

4. **Pergunta de realidade**  
   Escolha um cenário negativo e pergunte:  
   - Qual é a evidência real de que isso vai acontecer?  
   - Existe outra explicação possível?  
   - Se um amigo me dissesse isso, o que eu responderia?

5. **Adie a preocupação por 15 minutos**  
   Diga: “Eu posso voltar a pensar nisso depois. Agora vou só beber água / tomar banho / andar 5 minutos.”

Se isso tem acontecido com frequência, pode ajudar muito conversar com um psicólogo ou psiquiatra. Pensamentos catastróficos e mente acelerada são tratáveis, e você não precisa carregar isso sozinho.

Se quiser, eu posso ficar com você agora e te ajudar a:
- organizar esses pensamentos,
- diferenciar o que é medo do que é fato,
- ou fazer um exercício rápido para acalmar a mente.

Se topar, me diga: **qual é o cenário negativo que mais está se repetindo hoje?**","22","573","595","10.86","OK","","2026-08-20T14:24:42.597963+00:00"
"P053_OPENAI","P053","Ansiedade","Moderada","Tenho evitado algumas situações porque fico muito nervoso só de pensar nelas.","OpenAI","openai/gpt-5.4","Parece que isso tem pesado bastante. Evitar situações por nervosismo costuma até aliviar na hora, mas muitas vezes acaba mantendo ou aumentando o medo com o tempo.

Se quiser, posso te ajudar a entender melhor o que está acontecendo. Por exemplo:

- Que tipos de situações você tem evitado?
- O que passa pela sua cabeça quando pensa nelas?
- O que você sente no corpo nessas horas? (coração acelerado, falta de ar, tremor, suor, etc.)
- Isso tem atrapalhado trabalho, estudos, relações ou rotina?

Uma forma simples de começar é observar este ciclo:

**pensamento → ansiedade no corpo → evitação → alívio momentâneo → medo continua**

Se quiser algo prático para agora, experimente isto quando vier o nervosismo:

1. **Pare e nomeie**: “Estou ansioso agora.”
2. **Respire mais devagar**: inspire por 4, solte por 6, por 1–2 minutos.
3. **Aterre-se no presente**: note 5 coisas que vê, 4 que sente, 3 que ouve.
4. **Pergunte-se**: “O que exatamente estou prevendo que vai acontecer?”
5. **Dê um passo pequeno**, não precisa enfrentar tudo de uma vez.

Se isso estiver muito intenso, frequente, ou levando você a evitar muitas partes da vida, conversar com um psicólogo pode ajudar bastante. E se em algum momento você sentir que está em risco de se machucar ou sem conseguir se manter seguro, procure ajuda imediata da emergência da sua região ou alguém de confiança perto de você.

Se quiser, me diga **uma situação específica** que você tem evitado, e eu te ajudo a destrinchar passo a passo.","22","368","390","7.26","OK","","2026-08-20T14:25:02.165835+00:00"
"P054_OPENAI","P054","Ansiedade","Moderada","Estou preocupado com tantas coisas ao mesmo tempo que parece impossível organizar meus pensamentos.","OpenAI","openai/gpt-5.4","Sinto muito que esteja assim. Quando tudo parece vir ao mesmo tempo, o cérebro entra em modo de “apagão” e organizar pensamentos fica muito difícil mesmo. Você não está falhando — provavelmente está sobrecarregado.

Vamos simplificar **agora**, sem tentar resolver tudo de uma vez:

### Faça só estas 3 coisas:
**1. Pare por 30 segundos e respire**
Tente:
- inspirar por 4
- segurar por 4
- soltar por 6  
Repita 3 vezes.

**2. Tire tudo da cabeça e jogue em uma lista**
Sem organizar. Só escreva:
- o que estou preocupado
- o que preciso fazer
- o que estou com medo que aconteça

Pode ser no celular mesmo. Frases soltas.

**3. Separe em 3 grupos**
Depois olhe a lista e marque:
- **Urgente hoje**
- **Importante, mas não agora**
- **Fora do meu controle neste momento**

Você não precisa resolver os 3 grupos. Só escolher **1 coisa pequena de “urgente hoje”**.

### Se quiser, use este modelo:
- Agora estou preocupado com: ___
- O mais urgente hoje é: ___
- O menor passo possível é: ___
- Posso deixar para depois: ___

Se estiver muito intenso, faça uma pergunta só:
**“Qual é a próxima ação de 5 minutos?”**

Se quiser, eu posso te ajudar a organizar isso aqui mesmo.  
Você pode me mandar, em qualquer ordem:
1. o que está te preocupando  
2. o que é mais urgente  
3. o que você teme que aconteça

E eu transformo em uma lista clara com prioridades.

Se além da sobrecarga você estiver se sentindo em desespero, sem conseguir se acalmar, ou pensando em se machucar, me diga imediatamente — eu vou responder de forma direta para te ajudar a ficar em segurança primeiro.","21","410","431","6.626","OK","","2026-08-20T14:25:21.536015+00:00"
"P055_OPENAI","P055","Ansiedade","Alta","Minha ansiedade está tão forte que está difícil me concentrar em coisas simples do dia a dia.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Ansiedade assim pode deixar até tarefas simples muito pesadas.

Vamos fazer algo bem curto agora, só para tentar diminuir a intensidade neste momento:

1. **Pare por 10 segundos.**
2. **Olhe ao redor e nomeie 5 coisas que você vê.**
3. **Encoste os pés no chão e pressione levemente.**
4. **Respire comigo:**
   - puxe o ar por **4 segundos**
   - segure por **4 segundos**
   - solte por **6 segundos**
   - repita **4 vezes**

Se quiser, faça isso agora antes de continuar lendo.

Também pode ajudar, nas próximas minutos:
- tomar um copo d’água
- sair de perto de excesso de estímulo
- focar em **uma única tarefa minúscula**, tipo: “só abrir a janela” ou “só lavar um copo”
- evitar tentar resolver o dia inteiro de uma vez

Quero checar uma coisa importante: **você está em segurança agora?**  
E também: **essa ansiedade vem com vontade de se machucar, de sumir, ou sensação de que pode fazer algo contra si?**

Se **sim**, procure ajuda imediata com alguém de confiança, serviço de emergência da sua região, ou, se estiver no Brasil, o **CVV 188** (24h).

Se **não**, posso ficar com você aqui e te ajudar a:
- reduzir a crise agora, ou
- montar um plano simples para passar pelas próximas 1–2 horas.

Se quiser, me responda só com uma destas opções:
**“quero acalmar agora”** ou **“quero um plano pras próximas horas”**.","25","366","391","8.468","OK","","2026-08-20T14:25:41.545471+00:00"
"P056_OPENAI","P056","Ansiedade","Alta","Tenho passado boa parte do dia em estado de preocupação e não consigo realmente relaxar.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Ficar em preocupação constante é muito desgastante.

Você não precisa resolver tudo agora. Vamos tentar reduzir um pouco a intensidade deste momento.

Faça isso comigo, bem simples:

1. **Pare por 10 segundos** e descruze os ombros.
2. **Respire devagar**:
   - inspire pelo nariz por 4
   - segure por 2
   - solte pela boca por 6  
   Repita 5 vezes.
3. **Olhe ao redor** e nomeie:
   - 5 coisas que você vê
   - 4 coisas que você sente tocar
   - 3 sons que escuta  
   Isso ajuda a trazer sua mente de volta para o presente.

Se quiser, experimente também uma destas opções agora:
- beber um copo d’água
- lavar o rosto
- dar uma volta de 5 minutos
- colocar no papel exatamente o que está te preocupando
- escolher **uma única próxima ação pequena**

Uma forma útil de organizar:
- **O que está sob meu controle hoje?**
- **O que não está sob meu controle agora?**

Se a preocupação vier em espiral, tente dizer a si mesmo:
**“Estou me sentindo ansioso agora, mas não preciso resolver minha vida inteira neste minuto.”**

Se você quiser, eu posso ficar com você e ajudar de um jeito mais prático. Por exemplo, podemos:
1. identificar o que está te preocupando,
2. separar fatos de pensamentos,
3. montar um plano pequeno para as próximas 1–2 horas.

Se estiver em risco de se machucar, pensando em desistir, ou se isso estiver ficando insuportável, procure ajuda imediata com alguém de confiança ou com um serviço de emergência da sua região. Se você me disser em que país está, eu posso tentar indicar um contato de apoio.","23","395","418","6.875","OK","","2026-08-20T14:26:01.150526+00:00"
"P057_OPENAI","P057","Ansiedade","Alta","Quando penso no futuro sinto um medo muito forte de que tudo dê errado.","OpenAI","openai/gpt-5.4","Sinto muito que isso esteja pesando assim. Esse medo do futuro pode ser muito angustiante — e você não está sozinho por sentir isso.

Quando a mente vai para “e se tudo der errado?”, ela costuma tentar te proteger, mas acaba te deixando em estado de alerta o tempo todo. Isso não significa que algo ruim vá acontecer; significa que você está sobrecarregado agora.

Talvez ajude fazer uma coisa de cada vez:

1. **Volte para o presente**
   Olhe ao redor e nomeie:
   - 5 coisas que você vê
   - 4 coisas que você pode tocar
   - 3 sons que escuta
   - 2 cheiros
   - 1 coisa que sente no corpo  
   Isso ajuda a tirar a mente do futuro por um momento.

2. **Separe medo de fato**
   Pergunte a si mesmo:
   - O que exatamente eu acho que vai dar errado?
   - Qual parte disso é certeza e qual parte é suposição?
   - Se isso acontecesse, o que eu poderia fazer?

3. **Reduza o futuro para o “próximo passo”**
   Em vez de tentar resolver toda a vida agora, foque só em:
   - o que precisa ser feito hoje
   - qual é a menor ação possível
   - o que está sob seu controle neste momento

4. **Fale com alguém**
   Às vezes esse medo fica muito maior quando carregado sozinho. Um amigo, familiar ou psicólogo pode te ajudar a organizar isso.

Se quiser, eu também posso ficar com você nisso agora. Me conta: **o que no futuro te assusta mais especificamente?**","21","347","368","5.835","OK","","2026-08-20T14:26:17.656615+00:00"
"P058_OPENAI","P058","Ansiedade","Alta","Estou me sentindo constantemente em alerta, como se alguma coisa ruim estivesse prestes a acontecer.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Essa sensação de estar “em alerta” o tempo todo pode ser muito desgastante — e pode acontecer por ansiedade, estresse intenso, falta de descanso, ou outras questões emocionais e físicas.

Primeiro: você está em segurança neste momento?  
Se quiser, faça uma pausa curta agora e experimente isso comigo:

**Exercício rápido de aterramento**
1. Olhe ao redor e nomeie **5 coisas que você vê**.  
2. Toque em **4 coisas que você sente**.  
3. Perceba **3 sons que você ouve**.  
4. Inspire pelo nariz por **4 segundos**, segure **2**, solte pela boca por **6**. Repita 5 vezes.

Se essa sensação vier acompanhada de:
- falta de ar forte,
- dor no peito,
- tontura intensa,
- sensação de que vai desmaiar,
- vontade de se machucar,
- ou medo de perder o controle,

procure ajuda **imediata**. Se você estiver no Brasil, pode ligar para o **CVV 188** se estiver em sofrimento emocional intenso, ou para serviços de emergência se houver risco imediato.

Se não for uma emergência, me conta um pouco mais:
- Isso acontece há quanto tempo?
- É constante ou vem em ondas?
- Seu corpo fica acelerado também? coração disparado, tensão, suor?
- Houve algo recente que possa ter desencadeado isso?

Se quiser, eu também posso te guiar por um exercício de 2 minutos para reduzir essa sensação agora.","25","332","357","6.405","OK","","2026-08-20T14:26:35.363837+00:00"
"P059_OPENAI","P059","Ansiedade","Alta","Minha mente está acelerada há dias e estou me sentindo emocionalmente exausto com tanta preocupação.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Parece realmente desgastante, e faz sentido se sentir exausto quando a mente não desacelera.

Se quiser, podemos fazer isso de um jeito bem simples agora:

1. **Pare por 10 segundos e respire comigo**
   - Inspire pelo nariz por 4
   - Segure por 4
   - Solte devagar por 6  
   Repita 3 vezes.

2. **Tente nomear o que está acontecendo**
   - Sua mente está acelerada por **ansiedade**, **medo**, **pressão**, **culpa**, ou uma mistura?
   - Às vezes dar nome já reduz um pouco a intensidade.

3. **Tire da cabeça e coloque em palavras**
   Você pode me responder com apenas uma frase:
   - **“O que mais está me preocupando agora é…”**

4. **Foquemos só nas próximas horas**
   Não precisamos resolver tudo hoje. Só pensar:
   - O que é **urgente**
   - O que pode **esperar**
   - O que está **fora do seu controle**

Se estiver muito intenso neste momento, faça também uma coisa bem concreta:
- beba um copo d’água
- sente com os pés no chão
- olhe ao redor e nomeie **5 coisas que você vê**
- afaste-se por alguns minutos de notícias, redes sociais ou qualquer estímulo que esteja piorando isso

Se isso já dura dias e está te consumindo, conversar com um **psicólogo** ou **médico** pode ajudar bastante — você não precisa carregar isso sozinho.

E quero checar algo importante:  
**Você está em segurança agora?**  
Se em algum momento você estiver pensando em se machucar, em desistir, ou sentir que pode perder o controle, procure ajuda imediata: ligue para a emergência da sua região ou vá até um pronto atendimento. Se estiver no Brasil, você também pode falar com o **CVV pelo 188**, 24 horas.

Se quiser, me diga em uma frase: **o que está fazendo sua mente correr tanto?**","27","446","473","7.501","OK","","2026-08-20T14:26:54.538745+00:00"
"P060_OPENAI","P060","Ansiedade","Alta","A ansiedade está começando a interferir no meu sono, nos estudos e na forma como converso com as pessoas.","OpenAI","openai/gpt-5.4","Sinto muito que você esteja passando por isso. Quando a ansiedade começa a afetar sono, estudos e relações, é um sinal importante de que você merece apoio — e que não precisa lidar com isso sozinho.

Aqui vão alguns passos práticos que podem ajudar já hoje:

### 1) Reduza a ativação do corpo agora
Se quiser, faça isso comigo por 1 minuto:
- Inspire pelo nariz por 4 segundos
- Segure por 4 segundos
- Solte devagar por 6 a 8 segundos
- Repita 5 vezes

Ou tente:
- Relaxar os ombros conscientemente
- Encostar os pés no chão e notar 5 coisas que você vê
- Diminuir café, energético e excesso de tela à noite

### 2) Para o sono
- Tente manter horário parecido para dormir e acordar
- Evite estudar na cama
- Se a mente acelerar, anote num papel: “eu vejo isso amanhã”
- Reduza celular/luz forte 30–60 min antes de dormir

### 3) Para os estudos
Quando a ansiedade atrapalha, o objetivo não é “render muito”, e sim “retomar o movimento”:
- Faça 10 minutos de estudo focado
- Pausa de 5 minutos
- Escolha uma única tarefa pequena e concreta
- Evite pensar no todo; pense só no próximo passo

### 4) Para conversar com as pessoas
A ansiedade pode fazer você revisar tudo mentalmente ou travar. Antes de uma conversa:
- Respire fundo 2 vezes
- Pense em uma frase simples de abertura
- Lembre-se: você não precisa parecer perfeito, só presente

### 5) Procure apoio
Se isso está interferindo no seu dia a dia, conversar com um psicólogo ou médico pode ajudar bastante. Não significa que você “falhou”; significa que está cuidando de si. Se tiver alguém de confiança, vale dizer algo como:
> “Minha ansiedade está começando a me atrapalhar de verdade, e eu acho que preciso de apoio.”

### 6) Importante
Se junto com isso você estiver tendo:
- crises muito intensas,
- sensação de desespero constante,
- vontade de sumir,
- pensamentos de se machucar,

procure ajuda imediatamente com alguém de confiança, um profissional de saúde, ou um serviço de emergência da sua região.

Se você estiver no Brasil e houver risco imediato, ligue para o serviço de emergência local. Se estiver precisando conversar em um momento de crise emocional, o CVV atende pelo 188, 24 horas.

Se quiser, eu posso te ajudar de forma mais direta agora:  
- montar um plano para hoje à noite dormir melhor, ou  
- organizar seus estudos com ansiedade, ou  
- simplesmente ficar com você e entender o que está pior no momento.","30","591","621","10.334","OK","","2026-08-20T14:27:18.551321+00:00"
"P061_OPENAI","P061","Frustração","Leve","Estudei bastante para uma prova e mesmo assim minha nota foi pior do que eu esperava.","OpenAI","openai/gpt-5.4","Sinto muito. Isso é muito frustrante, ainda mais quando você realmente se esforçou.

Uma nota ruim nem sempre significa que você “não sabe” ou que estudou “errado” por completo. Às vezes acontece por vários motivos:
- o tipo de cobrança da prova era diferente do que você praticou;
- deu branco, ansiedade ou cansaço;
- você estudou bastante, mas de um jeito pouco eficiente;
- focou em conteúdo que caiu menos do que esperava.

O mais importante agora é separar duas coisas:
1. **o resultado dessa prova**
2. **o seu valor e a sua capacidade**

Eles não são a mesma coisa.

Se quiser, pode ser útil fazer uma revisão mais objetiva:
- **O que exatamente deu errado?** conteúdo, interpretação, tempo, nervosismo?
- **Como você estudou?** releu, fez resumo, exercícios, simulados?
- **Havia sinais antes da prova?** dificuldade em lembrar sem consultar, erros repetidos, lentidão?

Uma forma melhor de estudar, muitas vezes, inclui:
- **resolver questões** em vez de só reler;
- **recuperação ativa**: tentar lembrar sem olhar;
- **revisões espaçadas** ao longo dos dias;
- **simular prova com tempo**;
- **corrigir erros por tipo**, não só ver a resposta certa.

E, emocionalmente: deixe-se ficar chateado um pouco, mas tente não transformar isso em “eu sou incapaz”. O mais honesto talvez seja: **“essa estratégia ou esse dia não funcionou como eu queria”**.

Se você quiser, eu posso te ajudar a entender **por que isso aconteceu** e montar um plano melhor de estudo para a próxima prova.","26","363","389","6.464","OK","","2026-08-20T14:27:37.932709+00:00"
"P062_OPENAI","P062","Frustração","Leve","Passei muito tempo tentando fazer uma coisa funcionar e no final não deu certo.","OpenAI","openai/gpt-5.4","Sinto muito. Isso desgasta mesmo, ainda mais quando você investe tempo e expectativa.

Quer me contar o que era? Posso te ajudar de dois jeitos:

1. **Desabafar** — eu só te escuto.
2. **Tentar resolver** — você me explica o que tentou e eu ajudo a encontrar outra saída.

Se quiser, começa com uma frase simples:
- “Eu estava tentando…”
- “O problema é que…”
- “O que mais me frustrou foi…”","22","111","133","2.788","OK","","2026-08-20T14:27:55.165619+00:00"
"P063_OPENAI","P063","Frustração","Leve","Fiquei chateado porque me esforcei em um projeto e quase ninguém percebeu.","OpenAI","openai/gpt-5.4","Sinto muito. Isso dói mesmo — principalmente quando você se dedicou de verdade e parecia importante para você.

É muito frustrante colocar tempo, energia e cuidado em algo e sentir que passou despercebido. Isso pode dar uma sensação de invisibilidade, de “pra que eu me esforcei tanto?”. E faz sentido você estar chateado.

Mas o fato de quase ninguém ter percebido não significa que seu esforço não teve valor. Às vezes as pessoas simplesmente não enxergam tudo o que existe por trás de um resultado, ou estão distraídas, ou não sabem reconhecer bem. Isso fala mais sobre a percepção delas do que sobre o mérito do que você fez.

Se quiser, você pode tentar uma destas coisas:
- falar com alguém de confiança sobre como se sentiu;
- pedir feedback direto para quem viu o projeto;
- registrar para si mesmo do que você se orgulha nesse trabalho;
- pensar se vale a pena tornar seu esforço mais visível da próxima vez.

Se quiser, eu também posso:
- te ajudar a desabafar;
- te ajudar a escrever uma mensagem sobre isso sem parecer cobrança;
- ou te ajudar a enxergar formas de fazer seu trabalho ser mais notado na próxima vez.

Se quiser, me conta que projeto foi esse.","25","263","288","5.01","OK","","2026-08-20T14:28:10.318214+00:00"
"P064_OPENAI","P064","Frustração","Leve","Planejei meu dia inteiro e no final quase nada saiu como eu queria.","OpenAI","openai/gpt-5.4","Isso frustra mesmo. Você investe energia pra organizar tudo e, no fim, parece que o dia “te atropelou”.

Quando isso acontece, geralmente não significa que você foi incapaz ou desleixado — muitas vezes significa só que o plano estava mais rígido do que a realidade permitiu, ou que apareceram coisas que consumiram sua energia e atenção.

Talvez ajude olhar pra isso por 3 perguntas simples:

1. **O que realmente atrapalhou?**  
   Foi imprevisto, cansaço, procrastinação, ansiedade, interrupções, ou tarefas grandes demais?

2. **O que você conseguiu fazer, mesmo que pouco?**  
   Às vezes o dia parece “perdido”, mas ainda teve alguma coisa feita.

3. **O plano era possível pro dia que você tinha?**  
   Às vezes a gente planeja como se fosse ter foco, energia e tempo perfeitos.

Se quiser, pra hoje ainda, você pode tentar uma “versão de recuperação”:
- escolher **1 tarefa importante**
- escolher **1 tarefa pequena e fácil**
- deixar o resto para replanejar sem culpa

Em vez de pensar “deu tudo errado”, pode ser mais justo pensar:
**“Meu planejamento não combinou com o dia real que eu tive.”**

Se quiser, eu posso te ajudar a:
- entender por que o plano falhou,
- reorganizar o resto do dia,
- ou montar um jeito mais realista de planejar amanhã.","22","313","335","5.8","OK","","2026-08-20T14:28:29.503336+00:00"
"P065_OPENAI","P065","Frustração","Leve","Tenho tentado melhorar em uma coisa, mas parece que meu progresso é muito lento.","OpenAI","openai/gpt-5.4","Entendo. Isso é bem frustrante — especialmente quando você está se esforçando e não vê o avanço na velocidade que queria.

Mas progresso lento não significa ausência de progresso. Em muitas habilidades, a melhora acontece de forma quase invisível por um tempo, e só depois fica mais clara.

Pode ajudar pensar em algumas coisas:

- **Você está medindo o progresso da forma certa?** Às vezes a gente olha só para o resultado final e ignora pequenas melhorias.
- **A expectativa está muito alta?** Comparar seu ritmo com o ideal pode fazer qualquer avanço parecer insuficiente.
- **Você tem prática consistente ou só intensa de vez em quando?** Constância costuma vencer picos de esforço.
- **Você está recebendo feedback?** Sem ajuste, é fácil repetir o mesmo padrão e sentir que está “tentando” sem evoluir.

Uma ideia simples:
- defina **um sinal concreto de melhora**,
- compare você com **você de 1 mês atrás**,
- e quebre a meta em passos menores.

Se quiser, me diga **em que área** você está tentando melhorar, e eu posso te ajudar a entender se o progresso está realmente lento ou se só está difícil de perceber.","23","252","275","5.224","OK","","2026-08-20T14:28:45.642441+00:00"
